entry,nu_e,nu_pdg,weightSplineTimesTuneTimesPPFX,weightSplineTimesPPFX,interaction
48255,2.3222742,12,0.9362728,1.0092833,1
48256,2.109455,12,0.8279382,0.68446237,0
48257,2.1509705,12,0.7185993,0.8166375,1
48258,0.5240598,12,0.24298368,0.2090843,0
48259,1.4928522,12,0.95487773,0.95487773,1
48260,1.5623337,12,0.8317929,1.041081,1
48261,2.9895597,12,0.9992278,0.9992278,1
48262,2.184623,12,0.7762827,1.0214247,1
48263,1.0465993,-12,0.9111663,0.9398282,0
48264,2.5196066,-12,0.70468736,0.66593283,0
48265,0.9619903,12,1.0173303,0.89458513,0
48266,2.594333,12,0.9069545,1.077415,1
48267,1.180385,-12,0.52448416,0.6739136,1
48268,0.64967126,12,1.2233692,1.0717052,0
48269,1.4156911,12,1.2028823,1.464225,1
48270,2.2599666,12,1.1253821,0.9694955,0
48271,3.4228625,-12,0.72348684,0.61344045,0
48272,0.9487297,12,0.004570077,0.851868,10
48273,1.3337802,-12,0.52745545,0.5853791,1
48274,1.0309093,-12,0.8704437,0.8704437,1
48275,0.7823459,12,0.77558,0.6659675,0
48276,1.7308818,12,1.2241017,1.0056012,0
48277,1.2999557,12,0.62250173,0.62250173,2
48278,1.3924334,12,0.9315657,0.9315657,1
48279,6.3933268,12,0.82572746,1.0864835,2
48280,1.3085593,12,1.3611538,1.0980848,0
48281,1.2305015,12,1.152766,1.0118395,0
48282,0.5505515,12,1.2084842,1.0343,0
48283,0.9334197,12,0.5959609,0.6320378,0
48284,0.7851954,12,1.12309,0.91731673,0
48285,0.6042577,12,1.030393,0.89104015,0
48286,2.1002831,12,0.9833984,0.9833984,1
48287,0.55277926,-12,1.1499896,1.0440677,0
48288,0.6785069,12,1.1288337,1.1510105,0
48289,0.8437585,-12,1.3091309,1.100103,0
48290,1.1449922,12,0.9217905,0.9217905,2
48291,2.715706,-12,0.9919123,0.90482855,0
48292,1.184688,12,0.9512122,0.80409896,0
48293,0.43241423,12,0.09116165,0.78103065,10
48294,0.8588965,12,1.0620348,1.0353665,0
48295,1.3335114,12,0.28266326,0.24602003,0
48296,2.1306572,-12,0.6374123,0.6374123,2
48297,2.0314782,12,0.29839018,0.29839018,1
48298,0.87681663,12,0.90701765,1.0820153,1
48299,1.2766097,12,1.0330045,0.86597127,0
48300,1.063036,12,0.9171851,0.9171851,1
48301,2.1328976,12,1.1737792,1.0385506,0
48302,1.2034998,12,0.9890005,0.9890005,2
48303,0.45147187,12,0.565315,0.49824217,0
48304,1.9025136,12,0.71036047,0.83705735,1
48305,6.274598,-12,0.77030575,0.9188647,2
48306,2.1164887,12,1.0916022,1.023524,0
48307,3.1799595,-12,1.3584533,1.1857855,0
48308,0.715059,-12,0.5530311,0.5530311,1
48309,1.1538621,12,0.29623747,0.32433513,2
48310,1.0243223,12,0.9627319,0.9627319,1
48311,3.6586773,-12,1.0317127,1.0317127,2
48312,1.2942684,-12,0.00084735657,0.9686095,10
48313,0.68963027,12,1.2235255,1.0303589,0
48314,1.0959942,12,1.2296983,1.0276715,0
48315,0.5854969,12,1.3035027,1.1225039,0
48316,3.2619379,12,0.79514456,1.0462428,2
48317,0.9735442,-12,0.0016480889,0.97976255,10
48318,1.0928615,12,0.5729398,0.51750004,0
48319,0.48288935,12,1.129842,0.9910609,0
48320,1.1803632,12,1.2296281,1.1488516,0
48321,1.4780008,12,1.2835059,1.0484682,0
