entry,nu_e,nu_pdg,weightSplineTimesTuneTimesPPFX,weightSplineTimesPPFX
28852,3.3256922,12,1.1384938,0.96982795
28853,1.588431,12,1.3844632,1.1960909
28854,2.8132994,12,1.0187756,1.0187756
28855,0.5801509,12,0.99937886,0.87791336
28856,1.8404635,12,0.9605577,0.8485686
28857,0.7553337,12,0.7743275,0.64290977
28858,1.8621408,12,0.7304132,0.7304132
28859,0.9415805,12,0.60117406,0.60117406
28860,3.233821,12,1.008196,0.87791336
28861,1.3304275,12,0.034721036,0.94774264
28862,2.9837546,12,1.0088362,1.0088362
28863,0.76513666,12,0.79322815,0.64346254
28864,0.59453017,12,1.2507291,0.92972195
28865,0.9100103,12,0.7904225,0.7904225
28866,2.5207815,12,0.87791336,0.87791336
28867,1.1554034,12,0.82858026,0.82858026
28868,0.75949305,12,1.2142818,1.0147057
28869,2.9584956,12,1.6552345,1.6552345
28870,1.0891721,12,1.2209114,1.2209114
28871,1.5503677,12,0.5844505,0.4835413
28872,2.1089563,12,0.9109072,0.9109072
28873,2.008913,12,1.0208309,1.0208309
28874,1.1109598,-12,1.1358386,0.98561
28875,4.466155,12,0.94020176,0.94020176
28876,0.863708,12,0.6701035,0.5610939
28877,1.1684033,12,0.64543337,0.64543337
28878,2.2429795,12,0.92372054,0.92372054
28879,2.615354,12,0.51529026,0.51529026
28880,3.0173798,12,1.0088362,1.0088362
28881,2.213731,12,1.2483354,1.0
28882,0.62197286,12,1.0749527,0.87791336
28883,1.7002249,12,1.2492311,1.0741003
28884,2.6188369,-12,0.78361505,0.78361505
28885,1.8277602,12,1.0232127,1.0232127
28886,0.64500815,12,0.6198504,0.5193889
28887,2.8894227,12,1.0055407,1.0055407
28888,0.7445107,12,0.5003866,0.5003866
28889,1.2931122,12,1.2133261,1.1076818
28890,1.448998,12,0.625743,0.5272264
28891,2.3007288,12,0.4854344,0.4854344
28892,0.8226167,12,0.6850535,0.6115303
28893,0.9072817,12,0.0016844765,1.1338927
28894,1.2789733,-12,0.7052798,0.6096567
28895,3.356189,12,0.99522686,0.99522686
28896,2.3265014,12,1.1594142,1.1594142
28897,2.2437232,-12,1.1977211,1.0438424
28898,1.9264638,-12,1.0657767,1.0657767
28899,0.5405036,12,0.82982606,0.74848104
28900,1.313396,-12,0.66787183,0.66787183
28901,1.7471771,12,0.41909528,0.34018633
28902,0.32133433,12,0.0050645173,1.130921
28903,1.1914122,12,0.7414884,0.58799547
28904,1.1204245,12,0.9217905,0.9217905
28905,2.710732,12,0.9569907,0.9569907
28906,1.521642,12,0.35036898,0.35036898
28907,1.2029454,12,0.9725978,0.9725978
28908,0.32113466,12,1.1330757,0.9504897
28909,4.2318945,12,0.5539575,0.5539575
28910,4.1278586,-12,1.1521974,1.1521974
28911,1.5945903,12,0.64879483,0.54244703
28912,4.581877,12,1.1590532,1.1590532
28913,2.0301247,12,1.151288,0.9819139
28914,1.7019879,12,1.5147532,1.3836193
28915,0.70386016,12,0.05741121,0.6356841
28916,1.6469839,12,1.2502961,1.0558462
28917,0.9820879,12,0.9831922,0.8434428
28918,2.0694482,12,1.1879727,1.0285728
28919,3.7940881,12,1.1681362,1.1681362
28920,2.0674772,12,0.8648016,0.8648016
28921,0.60541743,12,1.57541,1.4222218
28922,1.1791152,12,0.39291006,0.39291006
28923,1.2213928,12,0.8074935,0.7145813
28924,2.0452654,12,1.131198,1.131198
28925,1.2241676,12,1.0378851,1.0378851
28926,2.564666,12,0.7417402,0.7417402
28927,2.0926373,-12,1.0249416,1.0249416
28928,1.2308171,12,0.4973483,1.0876724
28929,1.4036552,12,0.56350857,0.56350857
28930,1.1039369,-12,1.060179,0.905252
28931,4.3531475,12,1.1651292,1.0187792
28932,1.0133492,12,0.8798092,0.703407
28933,0.8320868,12,1.0228717,1.0228717
28934,3.053213,-12,0.7601335,0.7601335
28935,0.34918687,12,0.5001272,0.45772362
28936,2.5699155,-12,1.0038499,1.0038499
28937,0.93865293,-12,1.3030663,1.1104847
28938,0.6761102,-12,1.1577952,1.0159438
28939,3.1398163,12,1.006941,1.006941
28940,1.76495,12,0.8134742,0.6876758
28941,0.7995539,12,0.66269237,0.5990554
28942,0.6203507,12,0.6763346,0.7897575
28943,2.5964324,12,1.4165597,1.1686201
28944,1.9128557,12,1.0270488,0.87791336
28945,1.2395663,12,0.99317247,0.8972507
28946,1.9487468,-12,0.5673454,0.49079478
28947,1.3854994,12,0.9706913,0.85401976
28948,0.464054,12,1.3050526,1.0464468
28949,0.9956537,12,6.5845604,1.0259255
28950,0.71784914,12,0.7021442,0.5890466
28951,1.9732319,-12,1.0383469,1.0383469
28952,2.282723,12,1.016019,1.016019
28953,0.1337922,12,0.05646815,0.9544029
28954,2.6599348,12,0.451979,0.451979
28955,1.8414576,-12,0.32920972,0.32920972
28956,0.8843322,12,0.21700388,0.8645755
28957,3.5077019,12,1.2512448,1.2512448
28958,2.1330914,12,1.0158684,1.0158684
28959,3.0117652,12,1.006941,1.006941
28960,0.799208,12,0.97541404,0.9569131
28961,1.759932,-12,0.87791336,0.87791336
28962,2.3350818,12,0.93027896,0.93027896
28963,2.7854724,-12,0.0004353794,0.9757886
28964,2.6528196,12,0.711934,0.60681635
28965,1.9514351,12,0.94009644,0.94009644
28966,2.686394,12,1.0230726,0.8235542
28967,1.6540855,-12,0.7642792,0.7642792
28968,0.81751037,12,1.2232758,1.0318199
28969,0.77159154,12,0.9783865,0.8547737
28970,1.8376611,12,1.0129213,1.0129213
28971,1.0712854,-12,0.919166,0.919166
28972,2.141206,12,0.9734797,0.85113746
28973,2.8342223,12,0.97513574,0.97513574
28974,1.0023628,12,0.8643832,0.8643832
28975,0.88804245,12,1.0572091,0.91894376
28976,1.7372835,-12,0.4306414,0.4306414
28977,1.570237,12,0.8816235,0.8816235
28978,2.1873848,12,1.3785087,1.1256713
28979,1.7504292,12,1.2058475,1.0022391
28980,2.5987546,12,0.713782,0.6021178
28981,1.1684362,-12,1.3078432,1.1315142
28982,1.517168,12,0.7491368,0.5909958
28983,0.430108,12,0.7357379,0.6500063
28984,1.0773271,12,1.2291833,1.0445547
28985,0.97039366,12,1.2591252,0.9905853
28986,2.6719909,12,0.7553127,0.64675003
28987,1.3421185,12,0.9945352,0.9402121
28988,2.800174,12,0.47235307,0.47235307
28989,0.92166847,12,3.7436094,0.8647788
28990,1.552713,12,1.1748674,1.1748674
28991,2.5438824,12,0.7893833,0.68561643
28992,3.6833823,12,1.1626416,1.0471095
28993,2.0977879,12,4.1175743e-10,0.6333979
28994,0.36663988,12,0.9022391,0.8359105
28995,1.2963169,12,0.646082,0.646082
28996,0.9587996,12,1.2142859,1.0529803
28997,1.1592386,12,0.0075073466,0.9123989
28998,0.97280973,12,0.52198696,0.52198696
28999,0.3818544,12,1.227282,1.0559781
29000,0.68921685,12,1.006799,1.006799
29001,0.6458996,-12,1.0448673,0.86477554
29002,1.3630376,12,1.2479196,1.008144
29003,1.7372172,12,1.0255836,1.0255836
29004,2.9725156,-12,0.5487031,0.5487031
29005,3.23107,-12,0.99248683,0.99248683
29006,2.2761633,-12,1.3086997,1.3086997
29007,0.9591875,-12,0.9650926,0.81697375
29008,1.3649638,12,8.407935,0.93662494
29009,3.4783204,12,1.0451277,1.0451277
29010,4.79881,-12,0.3389701,0.3389701
29011,2.8845177,12,0.67135453,0.67135453
29012,2.8212836,12,0.67135453,0.67135453
29013,1.8280538,12,1.241557,1.241557
29014,0.67083,12,1.1164155,0.937302
29015,0.7348487,12,0.8015105,0.7127241
29016,0.79561764,12,1.2577044,1.0324349
29017,0.5299327,12,1.1426982,0.95743686
29018,1.7348845,12,1.3736639,1.3736639
29019,2.128773,12,2.8408922e-06,0.8648016
29020,2.2011116,12,1.1256713,1.1256713
29021,2.8362164,12,0.97513574,0.97513574
29022,0.8378834,12,1.1794327,1.0122423
29023,2.5392768,12,0.85520655,0.85520655
29024,0.44335696,12,0.6835921,0.5585623
29025,1.145295,12,0.6985834,0.55989206
29026,2.4473777,12,0.5208899,0.5208899
29027,1.5177222,12,0.42732996,0.42732996
29028,2.320694,12,1.0665363,0.91124374
29029,2.4013171,12,1.0033981,1.0033981
29030,1.7600852,-12,0.50319713,0.50319713
29031,1.4943136,12,1.0845423,0.92588687
29032,1.9018024,-12,0.059451964,1.0
29033,1.204616,12,0.36101356,0.9980349
29034,1.2089541,12,1.0186676,1.0186676
29035,4.367815,12,1.0351067,1.0351067
29036,0.7028302,12,0.66154313,0.55668634
29037,1.0739623,-12,1.1171162,1.1171162
29038,1.3626515,12,0.5420612,0.43688422
29039,1.691773,12,0.9217905,0.9217905
29040,1.1419563,12,1.1702653,0.9990576
29041,1.4959652,12,0.9747368,0.92571163
29042,0.61297876,-12,0.3349824,0.28726447
29043,1.5524526,12,0.5714959,0.50184053
29044,0.81247276,12,1.1340054,0.9946826
29045,0.8417911,-12,0.47653136,0.4720488
29046,1.475863,12,5.715583e-07,0.9346939
29047,0.44826588,12,0.8483939,0.9562102
29048,0.8193672,12,1.0755738,0.9217905
29049,1.7259,12,0.5218166,0.5218166
29050,1.4716374,12,0.40904173,0.40904173
29051,1.8538882,12,0.5532608,0.4807748
29052,1.0231845,12,0.7274748,0.6492657
29053,0.5767914,12,8.965614,1.4098953
29054,1.1077118,12,0.6635721,0.6635721
29055,1.8518491,12,1.1843022,1.1843022
29056,1.1665385,12,1.0553421,0.9186148
29057,0.95474386,12,1.1140187,0.95093966
29058,4.3670077,12,1.0351067,1.0351067
29059,1.4073889,12,1.3327631,1.1441493
29060,0.2483345,12,0.7614169,0.66564864
29061,0.61804223,12,0.453246,1.0256727
29062,0.9705014,12,1.0,1.0
29063,2.9051163,12,0.67135453,0.67135453
29064,0.5280197,12,0.991723,0.991723
29065,1.2532208,12,0.58972317,0.58972317
29066,2.143914,12,0.8494018,0.70513386
29067,2.3417444,12,1.0379395,1.0379395
29068,1.2642199,12,1.0440251,1.0440251
29069,1.5406982,12,1.0184264,1.0184264
29070,1.8297573,12,1.3721136,1.0336232
29071,2.767519,12,0.8669798,0.8669798
29072,1.8185819,12,1.136233,0.9702579
29073,0.90613186,12,0.6749553,0.5768018
29074,2.4013114,12,1.0033981,1.0033981
29075,1.8514365,-12,1.0161673,1.0161673
29076,4.823584,12,0.81550467,0.81550467
29077,1.2936898,12,1.0230448,1.0230448
29078,1.2123871,-12,9.07276,0.8789205
29079,0.8090001,-12,1.3379269,1.1456859
29080,2.4482346,12,1.0417871,1.0417871
29081,1.1709436,12,0.8694645,0.8694645
29082,1.2731795,12,1.2394795,1.0392915
29083,1.1582949,12,0.9892993,0.9892993
29084,1.7829361,-12,1.0096452,1.0096452
29085,2.669883,12,1.3472296,1.3472296
29086,1.8840737,12,1.0625355,1.0625355
29087,1.1199988,12,1.0548604,0.92496437
29088,0.87577325,12,1.092762,0.84875286
29089,1.5543678,12,0.9629108,0.9629108
29090,1.8720317,12,1.2919751,0.98650223
29091,1.7239741,-12,0.91404516,0.91404516
29092,2.0657976,12,0.5257764,0.5257764
29093,1.1248603,12,1.1884023,0.95122427
29094,0.5100168,12,1.4824886,1.0248002
29095,0.5563153,12,1.1978589,1.0143155
29096,0.63291913,12,1.0833898,0.9217905
29097,1.744006,12,0.90111256,0.90111256
29098,2.7265685,12,1.0443317,1.0443317
29099,1.25235,12,0.008446398,1.0359396
29100,1.3227985,12,0.9539695,0.9539695
29101,0.6822645,12,0.8941291,0.6330355
29102,1.0958315,12,1.072346,1.072346
29103,2.6497612,12,1.1599765,1.1599765
29104,1.459538,12,0.86658114,0.86658114
29105,2.391887,12,1.0227399,1.0227399
29106,1.8209827,-12,0.9216341,0.9216341
29107,0.41268075,12,1.0520123,0.87791336
29108,0.83663905,12,0.019182552,1.0333682
29109,0.86215395,12,2.4928458,0.84875286
29110,2.6449683,12,0.9654436,0.9654436
29111,1.1600138,12,0.38731292,0.3312211
29112,0.58847183,12,1.0279036,1.0279036
29113,1.4944797,12,2.066834,1.455636
29114,2.5038016,-12,1.0457395,1.0457395
29115,1.4960874,12,1.0163978,1.0163978
29116,0.4828872,12,1.0108794,0.8317183
29117,1.344685,-12,0.95185786,0.95185786
29118,0.82815427,12,0.44094077,0.44094077
29119,1.6186367,12,1.3445526,1.14832
29120,0.92116976,12,1.2066541,1.0399027
29121,0.4936146,12,1.0084926,0.85094017
29122,2.0692253,-12,0.002402504,1.0816429
29123,1.2663546,-12,0.29395762,0.2511715
29124,3.5236886,12,1.2499334,1.0987102
29125,1.0839065,-12,0.98364043,0.8528337
29126,0.34727862,-12,0.8680214,0.79592365
29127,5.384309,12,1.6300641,1.4025874
29128,1.0006404,12,0.77915215,0.77915215
29129,1.3734546,12,1.0523247,1.0523247
29130,1.796469,12,1.2814521,1.1312071
29131,1.5769213,12,1.4442502,1.1559371
29132,2.4967086,-12,0.50506,0.50506
29133,1.4679266,12,0.4567562,0.4567562
29134,0.66063327,12,0.562225,0.562225
29135,3.1556783,12,0.8968732,0.8968732
29136,1.0841154,12,0.37661064,0.37661064
29137,5.6246133,12,1.4025874,1.4025874
29138,1.3078914,12,1.0660139,1.0660139
29139,0.902489,-12,0.98861915,0.9129895
29140,1.6887202,12,1.0194215,1.0194215
29141,4.5380936,12,1.045588,1.045588
29142,0.41398475,12,0.6892329,0.47366938
29143,0.9645762,-12,3.864052e-12,0.8259442
29144,1.4304154,12,1.1298068,0.9548506
29145,0.749962,12,1.7071896,0.67695045
29146,2.5762994,-12,0.9960725,0.9960725
29147,1.7983074,12,1.2783812,1.1312071
29148,1.06822,12,0.9075428,0.87119746
29149,3.5217888,12,1.037251,1.037251
29150,1.1937559,12,0.43618956,0.37206998
29151,1.5084928,12,0.96819746,0.96819746
29152,1.7625834,12,0.88333076,0.88333076
29153,2.5049589,12,0.60565764,0.57737714
29154,1.6202853,12,1.2721531,1.0349721
29155,1.4961387,12,1.0501105,1.0501105
29156,0.920011,12,0.0016816806,0.5142824
29157,5.3072786,12,0.9916433,0.9916433
29158,1.2401645,12,1.12283,1.12283
29159,3.2339716,12,0.9961461,0.9961461
29160,0.82348126,12,1.139323,1.0289092
29161,2.960514,-12,1.3041712,1.1244972
29162,2.0348682,12,1.2134291,1.2134291
29163,1.0988661,12,1.5886678,0.84257424
29164,2.0585098,12,0.7962548,0.7962548
29165,3.1447837,12,1.0319234,1.0319234
29166,3.3276787,-12,0.6747291,0.6008478
29167,1.3586414,-12,0.92014736,0.92014736
29168,2.128346,12,0.89532,0.89532
29169,1.216107,12,1.2944268,1.12283
29170,4.0598516,12,1.1036032,1.1036032
29171,1.4958794,-12,3.942716e-06,0.5702672
29172,2.542023,12,0.69801164,0.69801164
29173,3.194218,12,0.97107816,0.97107816
29174,0.55709857,12,0.57400036,0.5377361
29175,1.0367146,-12,1.0389708,1.0389708
29176,2.7684884,12,0.93706673,0.93706673
29177,1.0761247,12,0.5010622,0.4312115
29178,1.1114637,12,0.9725618,0.9725618
29179,1.8214499,12,0.9216828,0.9216828
29180,4.978241,12,1.1572931,1.0137019
29181,2.9249988,12,0.60837966,0.4441066
29182,2.5699387,-12,1.2192639,1.2192639
29183,3.5944798,12,0.5640556,0.5640556
29184,5.0114317,12,1.0137019,1.0137019
29185,1.3844478,12,0.9299038,0.9299038
29186,0.77354646,12,1.1144632,0.95551836
29187,5.125835,12,1.0435405,1.0435405
29188,1.034648,12,0.94355214,0.94355214
29189,0.88960534,12,0.8838893,0.7540415
29190,1.9315037,-12,0.4790228,0.4790228
29191,0.50169545,12,1.4900492,1.259059
29192,2.277915,12,1.0776062,0.9299825
29193,0.857865,12,1.1828296,0.9423037
29194,0.8066834,12,1.0546658,0.94698685
29195,1.1333303,12,0.63982266,0.58121395
29196,2.1308599,12,0.8312955,0.8312955
29197,2.432304,12,1.1819096,1.0252482
29198,1.0615122,12,0.9995615,0.9995615
29199,1.0778491,12,0.63736665,0.63736665
29200,4.955488,12,1.0435405,1.0435405
29201,2.878181,12,1.0803154,0.8448243
29202,1.2195642,-12,0.76880413,0.76880413
29203,0.89015156,12,1.1803573,1.0362058
29204,0.7598474,12,0.65444124,0.65444124
29205,1.3346143,12,1.0780574,1.0780574
29206,1.2145442,12,0.8372128,0.7118974
29207,2.5662203,12,1.0113443,1.0113443
29208,1.0053272,-12,8.243498e-05,1.0354027
29209,2.7302437,12,0.96518457,0.8201697
29210,2.7590692,12,1.1698636,0.9545562
29211,0.8501583,12,0.5362016,0.46453887
29212,1.0512797,-12,1.0353351,0.9535527
29213,0.8948243,12,0.6224069,0.54063755
29214,1.7360101,12,0.96990734,0.96990734
29215,2.058398,12,0.49927807,0.49927807
29216,1.3502662,12,1.07615,0.941382
29217,0.441846,12,1.2872269,0.8537454
29218,4.9831457,12,1.4678408,1.4678408
29219,2.4318962,12,0.6372013,0.5499301
29220,1.0007517,12,1.2733021,1.0326905
29221,1.2579929,12,0.92205757,0.92205757
29222,1.2597575,12,1.174046,1.0119281
29223,1.3432126,12,1.0665864,1.0665864
29224,2.8019514,12,1.1300199,1.1300199
29225,1.0835079,12,0.5994041,0.5022956
29226,1.1799701,-12,1.1400459,1.0283993
29227,0.3780851,12,0.6351659,0.52998286
29228,1.163505,12,0.5554325,0.5554325
29229,2.101172,12,0.83014333,0.83014333
29230,2.0210497,12,1.3882486,1.0916517
29231,1.1331204,-12,1.0926195,0.986381
29232,1.9913727,12,0.86963314,0.86963314
29233,0.86818355,12,1.2748138,1.0563575
29234,1.6537269,12,0.4359438,0.46162018
29235,2.4084888,12,0.8169826,0.8169826
29236,0.4690905,12,0.7447917,0.6299865
29237,2.654536,12,0.9835348,0.9835348
29238,1.5910035,12,0.89528126,0.76582307
29239,2.2478566,12,1.0372975,1.0372975
29240,2.1520178,12,1.2872498,1.2872498
29241,0.68642443,12,0.8274345,0.8274345
29242,2.100563,12,1.082764,0.93273497
29243,0.73638487,12,0.58054465,0.58054465
29244,1.1233675,12,0.6926582,0.6926582
29245,1.6499968,12,0.98158836,1.1644186
29246,1.8936349,12,1.180288,1.180288
29247,3.072713,12,0.9979558,0.9979558
29248,2.4228296,12,1.2401409,1.2401409
29249,0.89420456,12,0.008022545,0.53971535
29250,1.4459633,12,1.2658905,1.0052801
29251,2.8777473,12,0.9979558,0.9979558
29252,1.6365988,12,1.2425252,1.0086163
29253,3.1801383,12,0.7545433,0.5608648
29254,0.56179625,12,0.52826285,0.52826285
29255,0.48264033,12,1.4014027e-05,1.0486077
29256,0.9250863,12,0.55553776,0.4655669
29257,3.8809674,12,1.5551424,1.3153752
29258,1.3784281,12,1.1710116,1.0052801
29259,4.0569263,12,0.62538874,0.62538874
29260,0.87845576,12,1.153047,1.0422056
29261,1.6421922,12,2.8551693,1.1644186
29262,1.9610214,-12,0.87801325,0.87801325
29263,1.5749604,-12,0.9934412,0.9934412
29264,2.0197315,12,1.1827672,1.1827672
29265,1.1159599,-12,0.8698487,0.85389626
29266,6.778628,12,0.96095914,0.96095914
29267,6.683996,12,0.96095914,0.96095914
29268,1.465868,12,0.9015425,0.71945417
29269,2.0374124,12,1.1827672,1.1827672
29270,2.3043027,12,1.0915893,0.9314156
29271,1.2946886,12,0.7537549,0.6514927
29272,0.5310476,12,0.33950615,0.29240987
29273,0.8210818,12,1.1701593,0.9912532
29274,1.2485769,12,1.2122697,1.2122697
29275,2.0695186,12,0.97775424,0.97775424
29276,0.5402664,12,0.92188925,0.77538717
29277,2.4055545,12,1.1066717,0.9314156
29278,2.7437623,12,0.5531606,0.5531606
29279,0.86373115,-12,10.474594,1.0132121
29280,2.9452868,12,1.0620843,1.0620843
29281,1.1368598,12,0.63429976,0.63429976
29282,4.002006,12,1.0567168,1.0567168
29283,0.6298666,12,1.406544,1.2418859
29284,1.2621597,-12,0.99220115,0.99220115
29285,1.0200243,12,1.0242568,1.0242568
29286,1.4940732,12,1.0429236,1.0429236
29287,0.52547693,12,4.675834e-05,0.29240987
29288,0.5745807,-12,5.77477,1.0194659
29289,0.6569639,12,3.622674,1.2207702
29290,1.9128197,12,1.0649964e-11,1.0475465
29291,0.70499575,12,1.0587759,0.92164093
29292,0.6684454,12,1.0662196,1.0662196
29293,1.1245201,12,1.0120298,0.8504339
29294,0.44947082,12,1.1224821,0.9403038
29295,0.9743488,12,0.77641326,0.77641326
29296,1.5132484,12,0.9882479,0.83769447
29297,0.51476014,12,0.19554332,0.9682401
29298,1.8566326,12,1.012689,1.012689
29299,1.3168671,-12,2.215454,2.215454
29300,1.0624204,12,8.4038373e-07,1.034415
29301,0.7604931,12,1.2735138,1.1412039
29302,1.0220518,-12,0.98282486,0.98282486
29303,4.9931726,-12,1.0185701,1.0185701
29304,1.9876212,12,1.0403943,1.0403943
29305,1.5412009,12,1.0122865,1.0122865
29306,1.5795146,-12,0.5416805,0.5416805
29307,0.7547817,12,1.0086966,0.86712486
29308,2.5497537,-12,0.016287046,1.0147467
29309,2.9053988,12,1.0518738,0.8833938
29310,1.8746221,-12,1.0426576,1.0426576
29311,1.6586933,-12,1.049138,0.8442661
29312,2.5605588,12,1.0023117,1.0023117
29313,1.9349704,-12,1.046011,1.046011
29314,1.0231711,12,1.2338072,1.2338072
29315,0.7698607,-12,1.149693,0.97222334
29316,1.7482681,12,1.1192458,1.1192458
29317,0.8444533,-12,0.78230923,0.64251864
29318,0.69531727,12,1.154054,1.0083935
29319,0.28652865,12,1.1173872,1.0357342
29320,1.2535081,-12,0.5632525,0.5632525
29321,0.7147056,12,1.0730321,0.96044433
29322,1.8122185,12,10.667081,1.0348258
29323,3.2780013,12,1.0715524,1.0715524
29324,1.2550976,-12,0.69580674,0.61447084
29325,2.4537213,12,3.2379997,0.9421926
29326,3.6375692,-12,0.87663656,0.87663656
29327,3.4323397,-12,1.1316826,1.1316826
29328,0.51283425,12,1.4377283,1.2196201
29329,1.48988,12,1.2725018,1.1059737
29330,1.6789294,-12,1.0216355,1.0216355
29331,0.6313532,12,1.8427354,1.5722027
29332,0.76921916,-12,0.7401318,0.7401318
29333,1.0505891,12,4.8652954,1.1651001
29334,1.9191725,12,1.0267707,1.0267707
29335,2.3767478,-12,1.0126938,1.0126938
29336,1.2164009,12,0.87791336,0.87791336
29337,1.5736537,-12,0.41905728,0.37594277
29338,1.0192276,-12,0.808421,0.808421
29339,1.3442246,12,1.0608516,0.840922
29340,2.2485564,12,0.3587464,0.3587464
29341,2.1425867,12,1.0382818,1.0382818
29342,0.35823303,-12,1.1036531,1.0315232
29343,1.3179703,12,1.0629503,1.0629503
29344,2.2623792,-12,0.6629979,0.6629979
29345,1.4464221,12,1.011583,1.011583
29346,2.170979,12,0.9805617,0.9805617
29347,2.9259896,12,1.0291853,1.0291853
29348,0.67183286,12,0.8378027,0.8378027
29349,2.5261195,12,1.0055249,1.0055249
29350,0.91764337,12,1.2277402,1.0420837
29351,2.9764965,-12,1.0225967,1.0225967
29352,1.3531297,12,1.0038064,0.8578958
29353,2.826833,12,1.093868,1.093868
29354,3.1578093,12,1.035395,1.035395
29355,0.5654923,12,1.3196261,0.9801593
29356,0.69451,12,0.9020095,0.7745637
29357,0.49978504,12,1.6091572,1.3570759
29358,1.9035563,-12,0.5794936,0.49848768
29359,1.2857798,12,1.081036,0.9837666
29360,4.9282055,12,1.0462155,1.0462155
29361,0.6044132,12,0.9816649,0.8471409
29362,3.6292822,12,0.97429645,0.97429645
29363,3.0816774,12,1.0088362,1.0088362
29364,1.2294772,12,1.4987428,1.0332764
29365,1.4283772,12,1.1684026,1.023346
29366,1.4343091,-12,0.99899447,0.99899447
29367,0.4577095,12,0.9858541,0.78071415
29368,3.5610955,-12,0.9237808,0.9237808
29369,1.1497383,12,0.46704468,0.3995179
29370,2.0061824,12,1.0330502,1.0330502
29371,4.101553,12,1.2093809,1.2093809
29372,0.29295704,12,1.0644943,1.0245099
29373,1.8325833,-12,1.0271053,0.86065954
29374,1.170022,12,0.77349037,0.64543337
29375,1.622119,12,0.4306051,0.4306051
29376,0.8823974,12,1.3222538,1.0442051
29377,0.28787014,12,0.85378695,0.5865
29378,1.0508915,12,11.332159,1.0119172
29379,0.95666474,-12,1.5745969,1.5745969
29380,1.2816503,12,0.67605275,0.58640593
29381,1.2069045,12,1.015397,1.015397
29382,1.2576818,-12,0.7786996,0.7786996
29383,1.2893959,-12,0.9217905,0.9217905
29384,1.3084784,-12,0.6006782,0.6006782
29385,1.0646398,12,0.5943774,0.48793343
29386,0.570193,12,2.3165977,1.0334247
29387,0.9355066,12,1.222263,1.222263
29388,0.79298174,12,1.0388927,1.0388927
29389,1.0948102,12,1.1812816,1.0145084
29390,1.9910808,12,1.238511,1.0409498
29391,0.92062736,12,0.77185756,0.77185756
29392,3.3029451,12,1.374861,0.9289012
29393,3.657504,12,1.0313718,1.0313718
29394,3.6247113,-12,0.5819423,0.5819423
29395,0.62147677,12,1.1411681,0.9786594
29396,0.79526395,12,3.6071065e-06,0.9217905
29397,1.578589,12,1.4227878,1.1422637
29398,2.8776512,12,0.9766805,0.9766805
29399,0.9121058,12,0.82740796,0.82740796
29400,2.460168,-12,1.0440328,1.0440328
29401,0.7593218,12,2.8600702,0.78289765
29402,0.68408304,12,1.1484045,0.60197735
29403,1.4112315,12,0.6988463,0.6023552
29404,0.70837307,12,1.1427373,1.0316004
29405,2.989742,12,1.0013938,1.0013938
29406,2.0674994,12,0.42347234,0.42347234
29407,0.80200136,12,1.2469572,1.0092973
29408,3.960637,12,0.48606288,0.48606288
29409,2.5926409,-12,0.6546992,0.6546992
29410,2.0352542,12,1.0572549,0.88741577
29411,0.8837078,12,0.64832276,0.5774549
29412,2.8449032,12,0.39059073,0.39059073
29413,3.0482118,12,1.2032617,1.0013938
29414,1.6923368,-12,1.0941435,0.98095256
29415,0.6856538,12,1.5568469,1.3179097
29416,2.0307605,12,1.2642744,1.0689305
29417,0.9982623,-12,0.99377936,0.99377936
29418,0.6774785,-12,0.00090022694,1.0548273
29419,1.0528783,12,0.823833,0.823833
29420,0.4696861,12,1.080233,0.9158771
29421,2.1184754,12,1.0125813,0.88931435
29422,0.80429447,12,1.0093112,1.0093112
29423,1.4146684,12,1.352165,1.1599283
29424,3.1271634,12,1.0376798,1.0376798
29425,1.047652,12,1.0997564,0.9570949
29426,3.970389,12,0.6042552,0.48606288
29427,0.50690186,12,0.9016276,0.7266974
29428,2.0290384,12,0.88741577,0.88741577
29429,1.1204215,-12,1.0484434,1.0484434
29430,6.673196,12,1.0104886,1.0104886
29431,0.94746566,-12,0.6436513,0.5077174
29432,1.2860792,-12,9.960941e-12,1.0225143
29433,1.4043585,12,1.1050013,1.1050013
29434,0.84104234,12,0.5323274,0.46391544
29435,1.1870595,12,2.9353005e-14,0.5451471
29436,2.832882,12,1.3941743,1.2498853
29437,3.4493468,-12,0.51122594,0.51122594
29438,0.92801183,12,0.4894952,0.4894952
29439,2.1891193,12,1.5159756,1.2893355
29440,2.8151736,12,0.9742944,0.9742944
29441,1.1763531,12,1.0337639,1.0337639
29442,0.6398241,12,0.3610392,0.49668795
29443,0.6549437,12,0.99613065,0.9265474
29444,0.59198266,12,1.1639323,0.99459356
29445,0.6353581,12,0.4634283,0.48631883
29446,1.1923107,12,0.65715575,0.5609012
29447,2.4827878,12,1.1941552,1.1941552
29448,0.9303055,-12,1.0147005,1.0147005
29449,0.7525156,12,3.8704395,0.9589161
29450,0.9774441,12,2.4122587e-10,0.8250173
29451,1.2680295,12,0.1339876,0.9127719
29452,1.8523498,12,0.8323974,0.8323974
29453,1.0355561,12,1.3088058,0.90149885
29454,0.48180836,12,1.1724921,1.0003321
29455,2.102451,12,0.93216676,0.93216676
29456,2.5933337,-12,1.0195987,0.87686664
29457,4.682937,12,0.9727142,0.9727142
29458,1.2607813,12,1.1379217,1.1379217
29459,1.8375835,12,0.97849065,0.97849065
29460,1.364293,-12,3.662308,0.8893546
