entry,nu_e,nu_pdg,weightSplineTimesTuneTimesPPFX,weightSplineTimesPPFX,interaction
3131,2.1614165,12,0.43188792,0.5690223,1
3147,0.8759143,12,0.59239703,0.5559651,0
3150,0.8276942,12,1.1778785,0.9943298,0
3166,2.5532389,12,1.2279402,1.0372434,0
3181,1.5528606,12,0.7663324,0.7663324,1
3200,1.8711348,12,0.9885787,0.873421,0
3201,1.3902115,12,0.954568,0.954568,1
3202,1.6517388,12,1.2475802,1.0100135,0
3209,2.96212,12,0.91431355,0.91431355,1
3214,0.590602,12,1.0589262,0.9108322,0
3217,2.8077598,12,0.7889997,0.7889997,1
3230,0.7648098,12,0.8171876,0.7036319,0
3238,1.2505431,12,0.6855828,0.52254415,0
3257,0.42976242,12,1.3983759,1.3354894,0
3267,1.0115511,12,1.1329066,0.95067,0
3270,1.767571,12,0.75971377,0.6239509,0
3284,0.89080983,12,1.1801925,1.0199703,0
3288,1.1779765,12,0.8450329,0.90134346,0
3292,1.0054797,12,0.77687603,0.77687603,1
3298,0.75438184,12,1.1139125,0.9539903,0
3312,1.9839659,12,0.9139789,0.9139789,10
3324,0.80913055,12,1.1327814,1.0411274,0
3326,1.5048906,12,5.008508,0.985145,10
3366,0.7999252,12,1.2759264,1.0669993,0
3390,1.2192081,12,0.43191326,0.5690557,1
3407,1.1592078,12,0.65111583,0.5550102,0
3432,0.808382,12,0.67419153,0.58881074,0
3437,0.8634749,12,0.7165706,0.7165706,1
3446,0.6502097,12,0.6491756,0.6491756,1
3449,1.0380535,12,0.6820479,0.89861387,2
3458,1.6296473,12,0.8466906,0.8466906,2
3459,1.1990047,12,4.1766916e-07,1.0550842,10
3474,1.1420379,12,1.1509745,0.9733916,0
3504,0.7625286,12,1.1863784,1.0123795,0
3523,0.9018615,12,0.7879616,1.0381576,1
3555,1.4350176,12,1.0931797,1.0931797,1
3561,0.7160181,12,1.089171,0.99920297,0
3570,1.1407328,12,1.042667,1.042667,1
3592,0.59876645,12,1.4639994,1.256973,0
3609,1.0258865,12,0.4923585,0.4923585,1
3628,0.9092921,12,0.42604023,0.9576612,10
3655,1.615048,12,0.5639504,0.5639504,1
3656,0.94823,12,1.0560918,1.0024023,0
3676,0.5521522,12,0.74359685,0.6376086,0
3687,1.101202,12,1.0054377,1.0054377,1
3692,0.5054662,12,6.2586946,1.0301001,10
3700,2.101247,12,1.2664318,1.0394396,0
3762,0.76954097,12,1.2203217,1.0103734,0
3772,1.0258616,12,1.0224075,1.0224075,1
3783,1.2398673,12,0.51428616,0.51428616,1
3785,4.2333035,12,0.706849,0.9312898,2
3793,1.0163566,12,0.9757668,0.9757668,1
3795,1.2306284,12,0.7368343,0.7368343,1
3806,0.6243899,12,1.2817327,1.0917447,0
3809,2.275324,12,1.0000141,1.0000141,1
3822,1.5791953,12,1.0206289,1.0206289,1
3826,0.80572927,12,0.91104686,0.91104686,1
3836,0.70594376,12,1.2234108,1.0543768,0
3840,1.617732,12,0.56345576,0.56345576,1
3854,1.6089776,12,1.6828622,1.3759258,0
3856,0.6953138,12,0.5541102,0.5541102,1
3864,1.3128783,12,1.2270242,1.2270242,1
3887,0.47342438,12,0.601692,0.601692,1
3896,0.33297902,12,1.297756,1.0321858,0
3901,0.64357805,12,1.227357,1.037922,0
3905,0.71058273,12,0.6480102,0.6480102,1
3917,1.6878783,12,0.68560517,0.9033006,1
3928,1.0436721,12,0.6546278,0.8624872,1
3937,1.0969094,12,0.73843086,0.61081904,0
3938,4.1779575,12,0.7856663,1.0351335,2
3942,1.2720668,12,0.5859155,0.5020922,0
3957,1.0569478,12,0.9950042,0.9950042,1
